Date,C: Total Cases,H: Hospitalizations,"Z: Hospitalized, ICU",D: Total Deaths,V_T: Total Doses,V_1: First Dose,V_2: Second Dose,V_3: Third Dose,V_4: Fourth Dose,Blank,T: Total Tests,Tbar,Tdot,Positivity,Cbar,Cdot,Hbar,Hdot,Zbar,% in ICU,Hosp Rate,Dbar,Ddot,V,Vdot,Total Variants,Alpha (B.1.1.7),Beta (B.1.351),Delta (B.1.617.2),Gamma (B.1.1.28.1),Kappa (B.1.617.1),Omicron (BA.1),Omicron (BA.2),Omicron (BA.4),Omicron (BA.5),"Sum, Variants","Sum, Alpha (B.1.1.7)","Sum, Beta (B.1.351)","Sum, Delta (B.1.617.2)","Sum, Gamma (B.1.1.28.1)","Sum, Kappa (B.1.617.1)","Sum, Omicron (BA.1)","Sum, Omicron (BA.2)","Sum, Omicron (BA.4)","Sum, Omicron (BA.5)","Dot, Variants","Dot, Alpha (B.1.1.7)","Dot, Beta (B.1.351)","Dot, Delta (B.1.617.2)","Dot, Gamma (B.1.1.28.1)","Dot, Kappa (B.1.617.1)","Dot, Omicron (BA.1)","Dot, Omicron (BA.2)","Dot, Omicron (BA.4)","Dot, Omicron (BA.5)",Total Hospitalization Rate
2020-12-14,82992,760.0,135.0,848,3.0,3.0,0.0,0.0,0.0,,2545211,2486815.714285714,19148.0,0.08466382165985246,78122.0,1621.142857142855,725.7142857142857,9.28571428571422,131.28571428571428,0.18090551181102363,,791.5714285714286,18.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2
2020-12-15,84279,774.0,142.0,871,24.0,24.0,0.0,0.0,0.0,,2562856,2506071.0,19255.285714285914,0.08265633926120418,79713.57142857143,1591.5714285714348,735.1428571428571,9.428571428571445,133.28571428571428,0.18130586863583364,,811.0,19.428571428571445,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1428571428571428,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3
2020-12-16,85871,784.0,140.0,895,405.0,405.0,0.0,0.0,0.0,,2582816,2525764.714285714,19693.714285714086,0.08078719823584112,81304.57142857143,1591.0,743.5714285714286,8.428571428571445,135.14285714285714,0.18174831892411142,,830.8571428571429,19.85714285714289,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14285714285714302,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5
2020-12-17,87332,792.0,145.0,916,888.0,888.0,0.0,0.0,0.0,,2602488,2545253.5714285714,19488.857142857276,0.07955461729046548,82855.0,1550.4285714285652,752.8571428571429,9.285714285714334,137.71428571428572,0.18292220113851992,,851.0,20.14285714285711,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2857142857142856,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6
2020-12-18,88701,790.0,154.0,944,1813.0,1813.0,0.0,0.0,0.0,,2621152,2564501.8571428573,19248.285714285914,0.07885674419985382,84372.85714285714,1517.857142857145,762.0,9.14285714285711,141.42857142857142,0.1856017997750281,,873.4285714285714,22.428571428571445,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2857142857142858,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9
2020-12-19,90008,789.0,152.0,961,2246.0,2246.0,0.0,0.0,0.0,,2639308,2583224.8571428573,18723.0,0.07800184646843802,85833.28571428571,1460.4285714285652,774.0,12.0,143.71428571428572,0.18567737172388335,,894.7142857142857,21.28571428571422,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2857142857142856,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1
2020-12-20,91259,810.0,153.0,974,2749.0,2749.0,0.0,0.0,0.0,,2657807,2601662.5714285714,18437.714285714086,0.07445143494700407,87206.0,1372.7142857142899,785.5714285714286,11.571428571428555,145.85714285714286,0.18567012184033463,,915.5714285714286,20.85714285714289,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2857142857142856,0.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2
2020-12-21,92311,822.0,152.0,996,3166.0,3166.0,0.0,0.0,0.0,,2672173,2619800.0,18137.428571428638,0.07339991493517696,88537.28571428571,1331.2857142857101,794.4285714285714,8.85714285714289,148.28571428571428,0.18665707606545584,,936.7142857142857,21.14285714285711,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4285714285714288,0.4285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3
2020-12-22,93647,836.0,144.0,1021,3749.0,3749.0,0.0,0.0,0.0,,2691618,2638194.5714285714,18394.571428571362,0.07275438405740907,89875.57142857143,1338.2857142857247,803.2857142857143,8.85714285714289,148.57142857142858,0.18495465054241508,,958.1428571428571,21.428571428571445,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4285714285714284,0.4285714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5
2020-12-23,94777,852.0,150.0,1042,4862.0,4862.0,0.0,0.0,0.0,,2707365,2655987.285714286,17792.71428571455,0.0715059936249977,91147.85714285714,1272.2857142857101,813.0,9.714285714285666,150.0,0.18450184501845018,,979.1428571428571,21.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5714285714285716,0.5714285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3
2020-12-24,96017,848.0,151.0,1064,5602.0,5602.0,0.0,0.0,0.0,,2725547,2673567.1428571427,17579.85714285681,0.07057590261582,92388.57142857143,1240.7142857142899,821.0,8.0,150.85714285714286,0.18374804245693405,,1000.2857142857143,21.142857142857224,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5714285714285716,0.5714285714285712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5
2020-12-25,96921,836.0,147.0,1092,5603.0,5603.0,0.0,0.0,0.0,,2739953,2690538.714285714,16971.571428571362,0.0691913367732595,93562.85714285714,1174.2857142857101,827.5714285714286,6.571428571428555,149.85714285714286,0.18108061453478336,,1021.4285714285714,21.14285714285711,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5714285714285712,0.5714285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5
2020-12-26,97407,846.0,141.0,1116,5900.0,5900.0,0.0,0.0,0.0,,2747063,2705932.285714286,15393.571428571828,0.0686650271449103,94619.85714285714,1057.0,835.7142857142857,8.14285714285711,148.28571428571428,0.17743589743589744,,1043.5714285714287,22.142857142857224,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7142857142857144,0.7142857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4
2020-12-27,98362,864.0,150.0,1143,6195.0,6195.0,0.0,0.0,0.0,,2756955,2720096.285714286,14164.0,0.07164037600355054,95634.57142857143,1014.7142857142899,843.4285714285714,7.714285714285779,147.85714285714286,0.17530487804878048,,1067.7142857142858,24.14285714285711,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7142857142857144,0.7142857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1
2020-12-28,99259,880.0,154.0,1159,6709.0,6709.0,0.0,0.0,0.0,,2768242,2733820.4285714286,13724.142857142724,0.07232301783093412,96627.14285714286,992.5714285714203,851.7142857142857,8.28571428571422,148.14285714285714,0.1739349211673935,,1091.0,23.28571428571422,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5714285714285712,0.5714285714285712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
2020-12-29,100623,903.0,152.0,1179,8786.0,8786.0,0.0,0.0,0.0,,2783301,2746918.0,13097.571428571362,0.07608826063719641,97623.71428571429,996.5714285714348,861.2857142857143,9.571428571428669,149.28571428571428,0.1733289102670426,,1113.5714285714287,22.57142857142867,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4285714285714288,0.4285714285714288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8
2020-12-30,101886,905.0,144.0,1197,11554.0,11554.0,0.0,0.0,0.0,,2800444,2760215.0,13297.0,0.07637598169296986,98639.28571428571,1015.5714285714203,868.8571428571429,7.571428571428555,148.42857142857142,0.17083196317000984,,1135.7142857142858,22.14285714285711,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2857142857142856,0.2857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5
2020-12-31,103246,892.0,141.0,1213,15244.0,15244.0,0.0,0.0,0.0,,2817128,2773298.0,13083.0,0.07893558707592217,99672.0,1032.7142857142899,875.1428571428571,6.285714285714221,147.0,0.16797257590597453,,1157.0,21.28571428571422,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14285714285714235,0.14285714285714235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8
2021-01-01,104167,877.0,147.0,1237,17234.0,17234.0,0.0,0.0,0.0,,2830080,2786173.285714286,12875.285714285914,0.08039766107825483,100707.14285714286,1035.142857142855,881.0,5.85714285714289,147.0,0.16685584562996594,,1177.7142857142858,20.71428571428578,0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7142857142857144,0.7142857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4
2021-01-02,104633,889.0,142.0,1267,20475.0,20475.0,0.0,0.0,0.0,,2838445,2799227.8571428573,13054.571428571362,0.07907465365170392,101739.42857142857,1032.2857142857101,887.1428571428571,6.14285714285711,147.14285714285714,0.16586151368760066,,1199.2857142857142,21.57142857142844,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7142857142857153,0.7142857142857153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5
2021-01-03,105771,890.0,139.0,1291,23793.0,23792.0,1.0,0.0,0.0,,2850677,2812616.714285714,13388.85714285681,0.0790529438125546,102797.85714285714,1058.4285714285797,890.8571428571429,3.7142857142857792,145.57142857142858,0.16340602950609365,,1220.4285714285713,21.14285714285711,0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8571428571428559,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1
2021-01-04,106649,902.0,141.0,1316,27272.0,27267.0,5.0,0.0,0.0,,2861305,2825911.4285714286,13294.714285714552,0.07940857268731806,103853.57142857143,1055.7142857142899,894.0,3.1428571428571104,143.71428571428572,0.16075423457973795,,1242.857142857143,22.42857142857156,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1428571428571423,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5
2021-01-05,107797,880.0,142.0,1339,31735.0,31727.0,8.0,0.0,0.0,,2877755,2839404.8571428573,13493.428571428638,0.07595231541279222,104878.42857142857,1024.8571428571304,890.7142857142857,-3.2857142857143344,142.28571428571428,0.15974338412189254,,1265.7142857142858,22.85714285714289,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2857142857142847,1.1428571428571441,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9
2021-01-06,108763,847.0,140.0,1365,36479.0,36299.0,180.0,0.0,0.0,,2892849,2852605.5714285714,13200.714285714086,0.07442237974135774,105860.85714285714,982.4285714285797,882.4285714285714,-8.28571428571422,141.71428571428572,0.16059575845879878,,1289.7142857142858,24.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4285714285714288,1.2857142857142847,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2
2021-01-07,109940,818.0,139.0,1385,40519.0,40141.0,378.0,0.0,0.0,,2909843,2865850.5714285714,13245.0,0.07219975192795093,106817.14285714286,956.2857142857101,871.8571428571429,-10.571428571428555,141.42857142857142,0.1622153039488776,,1314.2857142857142,24.57142857142844,0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,18.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.5714285714285712,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,12.6
2021-01-08,110920,798.0,135.0,1402,45106.0,44341.0,765.0,0.0,0.0,,2923507,2879197.285714286,13346.714285714552,0.07228103224977678,107781.85714285714,964.7142857142899,860.5714285714286,-11.285714285714334,139.71428571428572,0.16235059760956178,,1337.857142857143,23.57142857142867,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,19.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.571428571428573,1.1428571428571441,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,12.6
2021-01-09,111729,772.0,132.0,1426,47178.0,46400.0,778.0,0.0,0.0,,2935874,2893115.714285714,13918.428571428172,0.07283252419711002,108795.57142857143,1013.7142857142899,843.8571428571429,-16.714285714285666,138.28571428571428,0.16387337057728119,,1360.5714285714287,22.71428571428578,0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,22.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.8571428571428577,1.4285714285714288,0.2857142857142858,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,11.8
2021-01-10,112356,793.0,136.0,1454,49125.0,48339.0,786.0,0.0,0.0,,2945768,2906700.1428571427,13584.428571428638,0.06924945578445799,109736.28571428571,940.7142857142753,830.0,-13.85714285714289,137.85714285714286,0.16609294320137694,,1383.857142857143,23.28571428571422,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,22.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.5714285714285694,1.2857142857142847,0.1428571428571428,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,11.7
2021-01-11,113031,798.0,133.0,1472,54895.0,53501.0,1394.0,0.0,0.0,,2955169,2920109.285714286,13409.14285714319,0.06799198840876024,110648.0,911.7142857142899,815.1428571428571,-14.85714285714289,136.71428571428572,0.16771819137749738,,1406.142857142857,22.28571428571422,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,22.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.4285714285714306,1.1428571428571423,0.1428571428571428,0.0,0.0,0.0,0.1428571428571429,0.0,0.0,0.0,11.6
2021-01-12,113898,791.0,137.0,1496,60306.0,58399.0,1907.0,0.0,0.0,,2971129,2933448.4285714286,13339.142857142724,0.06533938783815735,111519.57142857143,871.5714285714348,802.4285714285714,-12.714285714285666,136.0,0.1694854904753427,,1428.5714285714287,22.42857142857156,0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,24.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.5714285714285694,1.2857142857142847,0.14285714285714302,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,12.1
2021-01-13,114864,767.0,135.0,1506,69065.0,66304.0,2761.0,0.0,0.0,,2987432,2946960.285714286,13511.857142857276,0.0645041920852572,112391.14285714286,871.5714285714203,791.0,-11.428571428571445,135.28571428571428,0.17103124435614953,,1448.7142857142858,20.14285714285711,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,25.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.571428571428573,1.2857142857142883,0.1428571428571428,0.0,0.0,0.0,0.1428571428571429,0.0,0.0,0.0,11.9
2021-01-14,115643,765.0,127.0,1521,76249.0,72730.0,3519.0,0.0,0.0,,3001072,2959993.0,13032.714285714086,0.0625130166942542,113205.85714285714,814.7142857142899,783.4285714285714,-7.571428571428555,133.57142857142858,0.17049598832968638,,1468.142857142857,19.42857142857133,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,26.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.1428571428571423,1.1428571428571423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3
2021-01-15,116345,740.0,123.0,1538,83888.0,79746.0,4142.0,0.0,0.0,,3013544,2972855.4285714286,12862.428571428638,0.060253007097082,113980.85714285714,775.0,775.1428571428571,-8.285714285714334,131.85714285714286,0.1701068927386657,,1487.5714285714287,19.42857142857156,0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,30.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.7142857142857153,1.5714285714285694,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6
2021-01-16,117088,717.0,123.0,1557,88805.0,84610.0,4195.0,0.0,0.0,,3025071,2985597.8571428573,12742.428571428638,0.060080495980805566,114746.42857142857,765.5714285714203,767.2857142857143,-7.857142857142776,130.57142857142858,0.17017315211320053,,1506.2857142857142,18.714285714285552,0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,36.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.1428571428571423,2.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6
2021-01-17,117549,717.0,121.0,1575,92725.0,88448.0,4277.0,0.0,0.0,,3033684,2998157.285714286,12559.428571428638,0.05906774648528126,115488.28571428571,741.8571428571449,756.4285714285714,-10.85714285714289,128.42857142857142,0.1697828139754485,,1523.5714285714287,17.285714285714448,0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,37.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.4285714285714306,2.142857142857146,0.28571428571428603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
2021-01-18,118011,723.0,122.0,1587,95097.0,89795.0,5302.0,0.0,0.0,,3041414,3010478.0,12320.714285714086,0.057742477824803046,116199.71428571429,711.4285714285797,745.7142857142857,-10.71428571428578,126.85714285714286,0.17011494252873566,,1540.0,16.42857142857133,0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,38.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.714285714285708,2.2857142857142847,0.4285714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8
2021-01-19,118681,725.0,125.0,1611,98097.0,91670.0,6427.0,0.0,0.0,,3056136,3022621.8571428573,12143.857142857276,0.056265954568446346,116883.0,683.2857142857101,736.2857142857143,-9.428571428571331,125.14285714285714,0.169965075669383,,1556.4285714285713,16.42857142857133,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,38.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.4285714285714306,1.9999999999999964,0.4285714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1
2021-01-20,119353,701.0,121.0,1627,99595.0,92143.0,7452.0,0.0,0.0,,3070233,3034450.5714285714,11828.714285714086,0.05421432108307927,117524.28571428571,641.2857142857101,726.8571428571429,-9.428571428571445,123.14285714285714,0.16941823899371067,,1573.7142857142858,17.285714285714448,0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,41.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.857142857142861,2.285714285714292,0.5714285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1
2021-01-21,119995,671.0,117.0,1642,100939.0,92433.0,8506.0,0.0,0.0,,3083275,3046193.8571428573,11743.285714285914,0.052942106735763356,118146.0,621.7142857142899,713.4285714285714,-13.428571428571445,121.71428571428571,0.17060472567080495,,1591.0,17.28571428571422,0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,43.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.4285714285714235,0.5714285714285712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3
2021-01-22,120562,649.0,115.0,1655,102124.0,92634.0,9490.0,0.0,0.0,,3094193,3057715.1428571427,11521.285714285448,0.05228831107639343,118748.42857142857,602.4285714285652,700.4285714285714,-13.0,120.57142857142857,0.17213950642463796,,1607.7142857142858,16.71428571428578,0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,46.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.714285714285708,2.2857142857142847,0.4285714285714288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8
2021-01-23,121013,615.0,111.0,1672,102428.0,92738.0,9690.0,0.0,0.0,,3104449,3069054.8571428573,11339.714285714552,0.04944695003653326,119309.14285714286,560.7142857142899,685.8571428571429,-14.571428571428555,118.85714285714286,0.17329722974380338,,1624.142857142857,16.42857142857133,0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,48.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.142857142857146,1.7142857142857153,0.4285714285714288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3
2021-01-24,121371,602.0,114.0,1684,102883.0,92778.0,10105.0,0.0,0.0,,3111652,3080193.1428571427,11138.285714285448,0.04902011081469438,119855.14285714286,546.0,669.4285714285714,-16.428571428571445,117.85714285714286,0.17605633802816903,,1639.7142857142858,15.571428571428669,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,49.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.7142857142857153,0.2857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
2021-01-25,121733,593.0,108.0,1700,103411.0,92897.0,10514.0,0.0,0.0,,3119969,3091415.285714286,11222.14285714319,0.04738081598879662,120386.85714285714,531.7142857142899,650.8571428571429,-18.571428571428555,115.85714285714286,0.17800702370500437,,1655.857142857143,16.14285714285711,0,0.0,10.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,58.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.142857142857146,2.857142857142861,0.2857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2
2021-01-26,122201,575.0,109.0,1707,105252.0,93100.0,12152.0,0.0,0.0,,3132860,3102375.8571428573,10960.571428571362,0.04587873416401694,120889.71428571429,502.85714285714494,629.4285714285714,-21.428571428571445,113.57142857142857,0.18043576940535633,,1669.5714285714287,13.71428571428578,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,68.0,58.0,7.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.2857142857142847,2.857142857142854,0.2857142857142856,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,7.0
2021-01-27,122674,566.0,111.0,1716,106656.0,93302.0,13354.0,0.0,0.0,,3145196,3113084.8571428573,10709.0,0.04430185558208658,121364.14285714286,474.4285714285652,610.1428571428571,-19.285714285714334,112.14285714285714,0.18379770545539686,,1682.2857142857142,12.714285714285552,0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,62.0,7.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.2857142857142847,3.0,0.14285714285714324,0.0,0.0,0.0,0.14285714285714302,0.0,0.0,0.0,6.6
2021-01-28,123193,561.0,108.0,1727,109141.0,93561.0,15580.0,0.0,0.0,,3156804,3123589.0,10504.142857142724,0.04349304356104469,121821.0,456.85714285714494,594.4285714285714,-15.714285714285666,110.85714285714286,0.1864936313386205,,1694.4285714285713,12.14285714285711,0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,74.0,7.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,4.714285714285715,4.428571428571431,0.14285714285714235,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,7.0
2021-01-29,123581,547.0,102.0,1735,110352.0,93804.0,16548.0,0.0,0.0,,3167200,3134018.5714285714,10429.571428571362,0.04135219910419535,122252.28571428571,431.2857142857101,579.8571428571429,-14.571428571428555,109.0,0.18797733431879773,,1705.857142857143,11.428571428571558,0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,78.0,7.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,4.857142857142861,4.571428571428569,0.14285714285714324,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,7.0
